# r mass_density temp Ye specific_internal_energy velocity pressure adm_density adm_momentum S_adm Srr_adm
0.11605046512653099 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.11689141052599858 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.11773235592546621 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.11857330132493384 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.11941424672440143 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.12025519212386905 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.12109613752333667 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.12193708292280428 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.12277802832227189 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.12361897372173952 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.12445991912120714 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.12530086452067474 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.12614180992014234 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.12698275531960998 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1278237007190776 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1286646461185452 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.12950559151801283 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.13034653691748044 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.13118748231694805 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.13202842771641568 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1328693731158833 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1337103185153509 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1345512639148185 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1353922093142861 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.13623315471375377 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.13707410011322135 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.137915045512689 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.13875599091215662 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1395969363116242 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.14043788171109184 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.14127882711055945 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.14211977251002705 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.14296071790949466 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1438016633089623 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1446426087084299 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1454835541078975 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.14632449950736512 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.14716544490683275 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.14800639030630036 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.14884733570576797 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.14968828110523563 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.15052922650470324 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1513701719041708 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.15221111730363845 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.15305206270310606 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.15389300810257367 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1547339535020413 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1555748989015089 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.15641584430097655 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.15725678970044416 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.15809773509991176 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1589386804993794 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.159779625898847 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1606205712983146 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.16146151669778222 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.16230246209724983 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.16314340749671746 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.16398435289618507 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.16482529829565268 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.16566624369512029 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.16650718909458792 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.16734813449405553 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.16818907989352314 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.16903002529299074 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.16987097069245838 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.17071191609192599 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.17155286149139362 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.17239380689086123 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.17323475229032884 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.17407569768979644 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.17491664308926405 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1757575884887317 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1765985338881993 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1774394792876669 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1782804246871345 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.17912137008660217 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.17996231548606972 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1808032608855374 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.18164420628500502 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1824851516844726 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1833260970839402 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.18416704248340784 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.18500798788287548 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.18584893328234306 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.18668987868181072 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.18753082408127833 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.18837176948074588 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.18921271488021355 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.19005366027968118 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.19089460567914876 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1917355510786164 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.192576496478084 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.1934174418775516 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.19425838727701925 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.19509933267648685 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.19594027807595446 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.19678122347542207 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.19762216887488968 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.19846311427435734 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.19930405967382495 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
0.20014500507329255 0.0 nan 0.5 nan 0.0 0.0 0.0 0.0 0.0 0.0
